id,movieName,movieImage,movieLink,create_at,updated_at,mostViewed
020b1e8c-b913-4177-9985-7ee8ac3b8c6d,مولان الجزء 1,https://i.imgur.com/rVC4iQw.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/mulan_s1.mp4,2024-08-22 20:12:44.220434+00,2024-08-22 20:12:44.220434+00,false
020d3315-93ed-4568-9841-da6c5135ada2,حمى الجليد,https://i.imgur.com/tCWT4sm.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/frozen_fever.mp4,2024-08-22 20:51:05.624603+00,2024-08-22 20:51:05.624603+00,false
020e1e42-dab4-4811-ad7e-f58eefb1e93e,توربو,https://i.imgur.com/nImxBx1.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/turbo.mp4,2024-08-21 20:12:53.160212+00,2024-08-21 20:12:53.160212+00,true
020e2c1d-0870-4292-a04f-d551046bf3e4,الرحلة,https://i.imgur.com/UHb82nv.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/alr7lah.mp4,2024-08-22 00:25:51.200685+00,2024-08-22 00:25:51.200685+00,false
020e6e16-1da8-4315-9d8e-3d7f908fcbee,طائرات الإنقاذ,https://i.imgur.com/bVwZuHn.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/paw_patrol_jet_rescue.mp4,2024-08-21 18:06:47.100014+00,2024-08-21 18:06:47.100014+00,false
020f96e4-3dda-402f-be72-f108135ca22a,بوكاهونتاس 2,https://i.imgur.com/fFK5HuI.jpeg,https://zidwish.site/e/yozx8f392juc,2024-08-31 09:15:24.607701+00,2024-08-31 09:15:24.607701+00,false
02124efc-9a38-47ec-8171-f6c9e92a72de,العصر الجليدي الجزء 1,https://i.imgur.com/beij5n9.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/ice_age_s1.mp4,2024-08-22 08:35:27.100199+00,2024-08-22 08:35:27.100199+00,false
02154358-e438-404b-977d-0ab84c3274af,زينة ونحول,https://i.imgur.com/IGkbU6h.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/zaina_wa_nhool.mp4,2024-08-22 20:43:36.338074+00,2024-08-22 20:43:36.338074+00,false
02174b78-36c8-46fc-8b71-4afc303ccedb,إنكانتو,https://i.imgur.com/Pcjqp0O.jpeg,https://zidwish.site/e/gohao0omjkb3,2024-08-31 09:08:46.6441+00,2024-08-31 09:08:46.6441+00,false
0218d6e2-b2bf-4076-a101-cb446c9b6910,غائم مع احتمال سقوط كرات اللحم,https://i.imgur.com/MHfICRc.jpeg,"https://zidwish.site/e/rnm92w4vj706 ",2024-09-01 12:10:53.472664+00,2024-09-01 12:10:53.472664+00,false
021a0e14-dac6-4b63-9bfb-bcdfcf225330,الأمير النبيل,https://i.imgur.com/GcLmWFj.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/al2mer_alnbeel.mp4,2024-08-21 20:40:22.224821+00,2024-08-21 20:40:22.224821+00,false
021e7ff6-c5e5-405e-acef-12ac1c434d8f,مغامرات إكابود والسيد تود,https://i.imgur.com/f6kYoRv.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/ichabod_and_mr_toad.mp4,2024-08-21 23:55:18.347873+00,2024-08-21 23:55:18.347873+00,false
021ec9e9-fa85-412a-b34a-d4b0620ae7a4,سيارة مارد الجديدة,https://i.imgur.com/eUy25dh.jpeg,"https://zidwish.site/e/7jdyp6k3ix49 ",2024-08-31 16:43:02.504251+00,2024-08-31 16:43:02.504251+00,false
021f87d8-3f02-40f4-9f38-2de96610b045,كونغ فو باندا الجزء 1,https://i.imgur.com/Bz50m00.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/kung_fu_panda_s1.mp4,2024-08-30 16:51:30.828836+00,2024-08-30 16:51:30.828836+00,false
02242fc7-584b-4421-b715-71cfed12fdd2,رابونزل 2 :خطوات إلى السعادة,https://i.imgur.com/3HcNhf5.png,"https://zidwish.site/e/ch5hdhp56ovc ",2024-08-31 09:49:28.376809+00,2024-08-31 09:49:28.376809+00,false
0227559b-db75-4abb-ad7e-d427cae34367,النبيلة والشارد,https://i.imgur.com/iI5J1KZ.jpeg,"https://zidwish.site/e/mkhwg9vcsyfo ",2024-08-31 16:48:21.45497+00,2024-08-31 16:48:21.45497+00,true
022aa00a-1ebc-4b63-a2f3-9042504e3268,بطاريق مدغشقر,https://i.imgur.com/0GuubBY.jpeg,"https://zidwish.site/e/5tu774235vl2 ",2024-09-01 11:57:34.369809+00,2024-09-01 11:57:34.369809+00,false
022b4ec7-23a8-468b-bfab-02984ba98177,العصر الجليدي الجزء 3,https://i.imgur.com/DYUj86C.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/ice_age_s3.mp4,2024-08-22 08:33:44.975154+00,2024-08-22 08:33:44.975154+00,false
022d7358-8e2e-4ee8-ae9c-f4e07920dc15,ويني دبدوب,https://i.imgur.com/8VmjT6u.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/winnie_the_pooh_2011.mp4,2024-08-22 20:35:44.246927+00,2024-08-22 20:35:44.246927+00,false
022d777b-db39-4bc1-b0df-3569f05a3526,عصابة القراصنة التعساء,https://i.imgur.com/Xm3SkTl.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/the_pirates_band_of_misfits.mp4,2024-08-21 11:34:03.113295+00,2024-08-21 11:34:03.113295+00,false
022ea113-99b8-4bc2-90b7-590a3e38b192,ديسبيكبل مي الجزء 1,https://i.imgur.com/4awsipA.jpeg,https://zidwish.site/e/3k3okr3adl7o,2024-08-21 11:13:20.093885+00,2024-08-21 11:13:20.093885+00,true
0230d01c-b522-4703-9b5d-102fd410f4f8,عودة رياح الشمال,https://i.imgur.com/Y9iMqDd.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/reya7_alshamal_s2.mp4,2024-08-22 20:23:29.89481+00,2024-08-22 20:23:29.89481+00,false
0232accb-d5a1-48ab-ac0a-569e147f2f65,حكاية لعبة 4,https://i.imgur.com/byUWB3v.jpeg,"https://ds2play.com/e/qzkowg0lruvy ",2024-09-01 10:03:25.88923+00,2024-09-01 10:03:25.88923+00,false
02353046-0c12-4aa6-8b7a-1d81f413f8d8,جامعة المرعبين,https://i.imgur.com/K706NT3.jpeg,https://zidwish.site/e/egp6h5qvg8f4,2024-08-31 09:18:02.243411+00,2024-08-31 09:18:02.243411+00,false
023a9529-d177-4a71-9cc8-65c0f8489119,ماركو,https://i.imgur.com/4ir5N0Y.png,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/marco_1999.mp4,2024-08-21 10:50:00.008584+00,2024-08-21 10:50:00.008584+00,false
023bb370-46c9-4576-9994-8f91f4e5dfd1,هرقل,https://i.imgur.com/U3XafFj.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/hercules.mp4,2024-08-22 21:38:53.333936+00,2024-08-22 21:38:53.333936+00,false
0240e888-21e8-4a58-80ed-3dcfd43c98b7,كونغ فو باندا الجزء 2,https://i.imgur.com/8eyFXKy.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/kung_fu_panda_s2.mp4,2024-08-30 17:40:45.201197+00,2024-08-30 17:40:45.201197+00,false
0240f424-6ee5-44eb-9258-5ac6cdf1a722,سندباد اسطورة البحار السبعة,https://i.imgur.com/yrFzPC8.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/sinbad_legend_7_seas.mp4,2024-08-22 20:20:10.877297+00,2024-08-22 20:20:10.877297+00,false
0241de33-f2a7-45cd-b963-bc71ab1875cd,مغامرات المنقذون,https://i.imgur.com/Ks7CZCJ.jpeg,"https://zidwish.site/e/02boxgbxl55z ",2024-08-31 09:52:55.110022+00,2024-08-31 09:52:55.110022+00,false
024434f4-528f-49d2-8f05-c942e7361ac3,الكنز المفقود,https://i.imgur.com/e1e4yy2.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/keanz_almalek_salamon.mp4,2024-08-21 23:57:56.523668+00,2024-08-21 23:57:56.523668+00,false
02465fe5-b2ed-45a8-96fc-f54522e11e07,طرزان,https://i.imgur.com/aSCDFNp.png,https://1g1cvx6.zfghrew10.shop/to3qq37jjnvsy46b3xlgxo5ak26hkfr3wrcfwlv3xcbvyregvjh7o342n63q/v.mp4,2024-08-31 15:13:39.745589+00,2024-08-31 15:13:39.745589+00,false
0247b211-7580-47e2-98c4-1c5709e3030d,رايا والتنين الاخير,https://i.imgur.com/E2AUAE7.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/raya_and_the_last_dragon.mp4,2024-08-21 11:29:50.849089+00,2024-08-21 11:29:50.849089+00,false
02493770-1b09-4646-b454-2ce90c933166,هورتون يسمع من,https://i.imgur.com/aGjzKJC.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/horton_hears_a_who.mp4,2024-08-22 08:31:11.452479+00,2024-08-22 08:31:11.452479+00,false
024aaf03-acfa-4754-a128-8831e14e7877,ليلو وستيتش الجزء 1,https://i.imgur.com/6OhC1vJ.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/lilo_and_stitch_s1.mp4,2024-08-30 17:43:46.45911+00,2024-08-30 17:43:46.45911+00,false
024ba7b3-5441-466b-b147-ee4226b08af7,أوليفر تويست,https://i.imgur.com/SuQPeb1.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/oliver_twist.mp4,2024-08-30 18:11:38.108935+00,2024-08-30 18:11:38.108935+00,false
024faae9-3707-4da6-9682-db39e5a2082f,السيد بيبودي وشيرمان,https://i.imgur.com/SXK730A.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/mr_peabody_and_sherman.mp4,2024-08-22 20:30:54.887535+00,2024-08-22 20:30:54.887535+00,false
0250f2ad-6f57-4fd7-8c01-d22763edf9a6,دراغون بول المغامرة الغامضة,https://i.imgur.com/1KwZUHR.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/dragon_ball_movie_3.mp4,2024-08-21 20:00:21.290249+00,2024-08-21 20:00:21.290249+00,false
02534de3-4b1f-4d71-84bc-1ecae98b57be,المنقذون في أستراليا,https://i.imgur.com/dyqD9md.jpeg,"https://zidwish.site/e/17pdmz69ymrv ",2024-08-31 09:54:23.923938+00,2024-08-31 09:54:23.923938+00,false
02580f54-1866-4685-8c39-69b0f3fca2b8,عائلة ميتشل في مواجهة الآلات,https://i.imgur.com/LwCRBIs.jpeg,https://cdn.arteenz.com/75441e2b95254493ab02a4e94d7710e9:arteenz/001/0movies/mitchells_vs_machines.mp4,2024-08-21 18:05:26.125143+00,2024-08-21 18:05:26.125143+00,false
025cd944-2042-484d-917c-378e343d372a,طرزان 2,https://i.imgur.com/mAL9ZuY.jpeg,"https://zidwish.site/e/ub1ve40rlfl8 ",2024-08-31 17:33:02.66876+00,2024-08-31 17:33:02.66876+00,true
025da5b0-ad60-414a-9740-814a77587be8,على العشاء مع تيمون وبومبا,https://i.imgur.com/gSQ1yP3.jpeg,https://zidwish.site/e/72xsm91dz709,2024-08-31 09:33:27.254324+00,2024-08-31 09:33:27.254324+00,false
03108748-3d7b-4cff-ad52-e5e38631a3ed,الجميلة و الوحش العالم السحري لبيلا,https://i.imgur.com/vRhxpgQ.jpeg,https://zidwish.site/e/py5zg36b37j2,2024-09-19 09:37:37.186311+00,2024-09-19 09:37:37.186311+00,true
0fa192cf-1977-4d28-87ba-60c140fc8ff0,مزيد من مغامرات بندق,https://i.imgur.com/3I6orQ1.jpeg,https://zidwish.site/e/6gxmhpgxwxw7,2024-09-18 15:50:15.499658+00,2024-09-18 15:50:15.499658+00,false
1654c76c-fb01-402b-9e41-b9eeb85331e2,دراغون بول الأميرة النائمة في قلعة الشر,https://i.imgur.com/fOXw3NC.png,https://zidwish.site/e/6c1phppjhqmf,2024-09-19 13:22:17.621394+00,2024-09-19 13:22:17.621394+00,false
233fadce-6b3d-4ef6-b33b-f8f7048e30be,المحقق كونان 22: جلاد زيرو,https://i.imgur.com/gkH3MJf.png,https://ds2play.com/e/m7lu0qucf6jl,2024-09-19 19:38:48.15046+00,2024-09-19 19:38:48.15046+00,false
26d5f76c-b5a7-483d-a7e5-a55a68a9ec3a,فيلم ابق بجانبي يا عبقور 2,https://i.imgur.com/4DZtLMw.jpeg,https://zidwish.site/e/613vq4cage73,2024-09-19 09:29:05.605373+00,2024-09-19 09:29:05.605373+00,false
38406aad-9182-436a-b3a1-880d19136bc8,الجميلة والوحش 1991,https://i.imgur.com/Bw9YByy.jpeg,https://zidwish.site/e/9lj36odh1o2e,2024-09-19 09:43:58.257719+00,2024-09-19 09:43:58.257719+00,true
3ed520b7-00e9-4647-ad6d-38fac81ccb4b,تنين أبي,https://i.imgur.com/JK1sSdH.jpeg,https://zidwish.site/e/ftrgxsm04k7l,2024-09-18 17:37:04.585954+00,2024-09-18 17:37:04.585954+00,false
535f4aa5-5c33-4fc0-ae3e-010db0342586,القصر العائم,https://i.imgur.com/dEzQApJ.jpeg,https://drive.google.com/file/d/1ZGCFOnuJk1cvilNYau6BEhi0ZBTYqJj2/preview,2024-09-19 19:00:25.550323+00,2024-09-19 19:00:25.550323+00,false
55968f88-ee6b-4094-a513-7e4e5758251d,كتاب الأدغال 2,https://i.imgur.com/VHUh0ut.jpeg,https://ds2play.com/e/0gfaxxmphgo1,2024-09-20 10:06:54.798085+00,2024-09-20 10:06:54.798085+00,false
65034d31-0015-4164-960f-e81d8e474ae1,الأميرة مونونوكي,https://i.imgur.com/2YCNpDt.png,https://zidwish.site/e/eh50rottd15d,2024-09-19 13:26:50.246068+00,2024-09-19 13:26:50.246068+00,false
6db7cfeb-af29-44a3-92ae-3b5a10075d03,الأميرة والضفدع,https://i.imgur.com/I4cdCSP.png,https://zidwish.site/e/gbsosomcd55z,2024-09-19 13:12:58.97982+00,2024-09-19 13:12:58.97982+00,false
6e08a726-cfa6-4563-886b-bff302326259,الأسد الحارس عودة الزئير,https://i.imgur.com/V3r1ja9.jpeg,https://stardima.vip/watch/player/player.php?slug=mfc4jXrNgp3QARZC,2024-09-19 19:17:41.435498+00,2024-09-19 19:17:41.435498+00,false
7d64cef5-87f7-4c0a-b15b-fdfbef454960,فيلم The Swan Princess: Far Longer Than Forever 2023,https://i.imgur.com/JqC9GHZ.jpeg,https://listeamed.net/e/Ro7kOVX40qxZWBn,2024-09-19 13:32:07.931602+00,2024-09-19 13:32:07.931602+00,false
8b13ed9d-4598-454b-b8f6-839b005280d7,دامبو,https://i.imgur.com/1l9sbQv.png,https://vidhide-t4an.store/v/yayi0y4of96p,2024-09-19 18:53:28.975862+00,2024-09-19 18:53:28.975862+00,false
a2ef3692-63c5-4f10-afe7-59a357ffe42d,آل ويلوبيس,https://i.imgur.com/eO4p1k4.jpeg,https://ds2play.com/e/hetgdvgj8cih,2024-09-20 10:10:35.538065+00,2024-09-20 10:10:35.538065+00,false
a9675ec2-e260-43f1-bb49-3a769bf3133c,مدغشقر الهروب لأفريقيا,https://i.imgur.com/EoO5EOS.jpeg,https://vidhide-t4an.store/v/cd0q4ybqclvz,2024-09-20 09:32:05.83352+00,2024-09-20 09:32:05.83352+00,false
af46492d-887a-46ac-94c7-d431e4615ad3,حكاية لعبة,https://i.imgur.com/EaQoVmb.jpeg,https://zidwish.site/e/yluzz7w4p13g,2024-09-18 20:46:33.086485+00,2024-09-18 20:46:33.086485+00,false
b84801c2-e497-4753-bd7d-7d2cf964e8ee,جوفي للغاية,https://i.imgur.com/jV218Pr.jpeg,https://vidhide-t4an.store/v/z1u0hrrkw59h,2024-09-20 09:34:27.770502+00,2024-09-20 09:34:27.770502+00,true
d26abefd-db7d-4b1c-a554-852de67a1218,حكاية لعبة 2,https://i.imgur.com/eSAtL7y.jpeg,https://zidwish.site/e/q3q868wn43cz,2024-09-18 20:43:05.198515+00,2024-09-18 20:43:05.198515+00,false
e7cdb4cf-764c-4407-9089-30d3777ab218,مخادعة,https://i.imgur.com/945kwQ2.jpeg,https://vidhide-t4an.store/v/8opy1t89atrc,2024-09-20 09:27:51.189048+00,2024-09-20 09:27:51.189048+00,false
f14d91df-db68-49a9-b531-381e0716f8e3,فيلم Stand by Me Doraemon 2014 مترجم,https://i.imgur.com/iIEYFTR.jpeg,https://zidwish.site/e/oqv2zl9vjv8z,2024-09-19 09:24:34.833681+00,2024-09-19 09:24:34.833681+00,false
fb82371a-e6f8-4c92-babd-b22c4f7422d5,صراع الجبابرة الجزء 1,https://i.imgur.com/JtfEu11.jpeg,https://vidhide-t4an.store/v/qo69mwq8l6mb,2024-09-19 15:17:35.556143+00,2024-09-19 15:17:35.556143+00,false
