id,songName,songImage,songLink,created_at,updated_at
981,Afacan Çocuk ve 30 Dakika Sevimli Dostlar Bebek Şarkıları | Çocuk Şarkıları 2024 | Adisebaba TV,https://i.ytimg.com/vi/Ds-IOgiATVw/maxresdefault.jpg,https://www.youtube.com/watch?v=Ds-IOgiATVw,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
384,"Afedersin, Özür Dilerim Şarkısı 🙇 Eğlenceli ve Öğretici Çocuk Şarkıları | Little Angel Türkçe",https://i.ytimg.com/vi/qfIm3jXtGQI/maxresdefault.jpg,https://www.youtube.com/watch?v=qfIm3jXtGQI,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
1877,AĞAÇKAKAN ÇOCUK ŞARKISI - Okul Öncesi Eğitici ve Öğretici Çocuk & Bebek Şarkıları,https://i.ytimg.com/vi/iYXbGHZjqBI/maxresdefault.jpg,https://www.youtube.com/watch?v=iYXbGHZjqBI,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
1504,Ağız Burun Kulak şarkısı | Sevimli Dostlar Bebek Şarkıları | Adisebaba TV 2020,https://i.ytimg.com/vi/dDpDg69Nq6M/maxresdefault.jpg,https://www.youtube.com/watch?v=dDpDg69Nq6M,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
385,Ağlamak Yok 😭 Eğlenceli ve Öğretici Çocuk Şarkıları | Little Angel Türkçe,https://i.ytimg.com/vi/QikI7ydtaw8/maxresdefault.jpg,https://www.youtube.com/watch?v=QikI7ydtaw8,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
780,Ahtapot | Denizatı | Denizanası - Yeni Çocuk Şarkıları,https://i.ytimg.com/vi/MBgdq0DzYbg/maxresdefault.jpg,https://www.youtube.com/watch?v=MBgdq0DzYbg,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
808,Ahtapot | Denizatı | Denizanası + Daha Fazla Çocuk Şarkısı | Miniyo,https://i.ytimg.com/vi/Tj7UxysbUX8/maxresdefault.jpg,https://www.youtube.com/watch?v=Tj7UxysbUX8,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
843,Ahtapot | Denizatı | Denizanası Şarkısı + Miniyo Su Altı Çocuk Şarkıları | 30 Dakika,https://i.ytimg.com/vi/sJKxMNbRX9o/maxresdefault.jpg,https://www.youtube.com/watch?v=sJKxMNbRX9o,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
496,Aile tatili! Yüzme havuzu oyunu! 🌊 | Eğlenceli Ve Öğretici Çocuk Şarkıları | Little Angel Türkçe,https://i.ytimg.com/vi/7FCt_LvXlQY/maxresdefault.jpg,https://www.youtube.com/watch?v=7FCt_LvXlQY,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
602,Ailemize Yeni Bebek Geldi | En Güzel Çocuk Şarkıları | Can Bebek - Little Angel,https://i.ytimg.com/vi/Vq7k0euPqO8/maxresdefault.jpg,https://www.youtube.com/watch?v=Vq7k0euPqO8,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
